page,id,title,url,path,header_image_url,annotation_count,pyongs_count,primaryartist_id,primaryartist_name,primaryartist_url,primaryartist_imageurl
62,833457,Sálvame,https://genius.com/Alejandra-guzman-salvame-lyrics,/Alejandra-guzman-salvame-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,349628,Alejandra Guzmán,https://genius.com/artists/Alejandra-guzman,https://assets.genius.com/images/default_avatar_300.png?1491928287
62,813345,La salamandra,https://genius.com/Tre-allegri-ragazzi-morti-la-salamandra-lyrics,/Tre-allegri-ragazzi-morti-la-salamandra-lyrics,https://images.genius.com/5eb58c7c972ab1f3e457bef3b115912e.1000x1000x1.jpg,1,,350856,Tre Allegri Ragazzi Morti,https://genius.com/artists/Tre-allegri-ragazzi-morti,https://images.genius.com/e565264412d744c68ceca2ba46e59bcf.800x800x1.jpg
62,788558,Salamandra,https://genius.com/Akash-salamandra-lyrics,/Akash-salamandra-lyrics,https://images.genius.com/dba4e28289f36a2ad4efbca67f3e96ed.234x215x1.jpg,1,,349509,Akash,https://genius.com/artists/Akash,https://assets.genius.com/images/default_avatar_300.png?1491928287
62,657064,Greatest Rappers of all time,https://genius.com/Salamander-greatest-rappers-of-all-time-lyrics,/Salamander-greatest-rappers-of-all-time-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,300082,Salamander,https://genius.com/artists/Salamander,https://assets.genius.com/images/default_avatar_300.png?1491928287
62,503715,Rmix psl(passe leur le salam #lafouine feat #rhoff,https://genius.com/Dyguet-dan-rmix-pslpasse-leur-le-salam-lafouine-feat-rhoff-lyrics,/Dyguet-dan-rmix-pslpasse-leur-le-salam-lafouine-feat-rhoff-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,221104,Dyguet_dan,https://genius.com/artists/Dyguet-dan,https://assets.genius.com/images/default_avatar_300.png?1491928287
62,453194,Salam,https://genius.com/Sol-galeano-salam-lyrics,/Sol-galeano-salam-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,176143,Sol Galeano,https://genius.com/artists/Sol-galeano,https://assets.genius.com/images/default_avatar_300.png?1491928287
62,434883,Salami,https://genius.com/Fellow-salami-lyrics,/Fellow-salami-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,2,,81728,Fellow,https://genius.com/artists/Fellow,https://assets.genius.com/images/default_avatar_300.png?1491928287
62,3032389,Salamat,https://genius.com/Kepha-salamat-lyrics,/Kepha-salamat-lyrics,https://images.genius.com/fe230736311cabfed6670fd402400d60.1000x1000x1.jpg,0,,1106495,Kepha,https://genius.com/artists/Kepha,https://images.genius.com/fe230736311cabfed6670fd402400d60.1000x1000x1.jpg
63,3019102,Salami,https://genius.com/Ms-nina-salami-lyrics,/Ms-nina-salami-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,0,,1072505,Ms. Nina,https://genius.com/artists/Ms-nina,https://assets.genius.com/images/default_avatar_300.png?1491928287
63,3016696,Zapatos de Tacón Con Patas de Saltamontes,https://genius.com/La-prohibida-zapatos-de-tacon-con-patas-de-saltamontes-lyrics,/La-prohibida-zapatos-de-tacon-con-patas-de-saltamontes-lyrics,https://images.genius.com/ad3c7386d51f83b26aa03fe1de454e0f.1000x1000x1.jpg,0,,483103,La prohibida,https://genius.com/artists/La-prohibida,https://images.genius.com/d6c1d443177497467704418a73aec4eb.817x817x1.jpg
63,2973677,Salam Aleikum Habibi,https://genius.com/Harley-cream-salam-aleikum-habibi-lyrics,/Harley-cream-salam-aleikum-habibi-lyrics,https://images.genius.com/aedb815c97743910fdfb51be25bcd9b3.1000x1000x1.jpg,0,,1067858,Harley Cream,https://genius.com/artists/Harley-cream,https://images.genius.com/43e4e8464e45c8db6914d9301719817c.512x512x1.jpg
63,2972634,Ey Zendegi Salam,https://genius.com/Hayedeh-ey-zendegi-salam-lyrics,/Hayedeh-ey-zendegi-salam-lyrics,https://images.genius.com/2dc12a9a66871941be1e902d214b76b4.471x471x1.jpg,0,,460269,Hayedeh,https://genius.com/artists/Hayedeh,https://images.genius.com/2dc12a9a66871941be1e902d214b76b4.471x471x1.jpg
63,2961330,Salama Ya Salama - סלמה יה סלמה,https://genius.com/Silverdon-salama-ya-salama-lyrics,/Silverdon-salama-ya-salama-lyrics,https://images.genius.com/36ca4ba6cbb101247cb9a9270816ca1b.793x800x1.jpg,0,,1012643,Silverdon - סילברדון,https://genius.com/artists/Silverdon,https://assets.genius.com/images/default_avatar_300.png?1491928287
63,2957282,Salamat,https://genius.com/Alyssa-marie-barte-salamat-annotated,/Alyssa-marie-barte-salamat-annotated,https://assets.genius.com/images/default_cover_image.png?1491928287,0,,1059778,Alyssa Marie Barte,https://genius.com/artists/Alyssa-marie-barte,https://assets.genius.com/images/default_avatar_300.png?1491928287
63,2957193,Salvame,https://genius.com/Leonardo-de-lozanne-salvame-lyrics,/Leonardo-de-lozanne-salvame-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,0,,538418,Leonardo De Lozanne,https://genius.com/artists/Leonardo-de-lozanne,https://assets.genius.com/images/default_avatar_300.png?1491928287
63,2953728,Saret Salamat,https://genius.com/Reza-sadeghi-saret-salamat-lyrics,/Reza-sadeghi-saret-salamat-lyrics,https://images.genius.com/64de00c200eaeca88e225b0046ba2b27.500x500x1.jpg,0,,457801,Reza Sadeghi,https://genius.com/artists/Reza-sadeghi,https://images.genius.com/6a830c95ebc3f3c3039c422a5a04f7dd.600x600x1.jpg
63,2933586,Salam,https://genius.com/Dr-rad-salam-lyrics,/Dr-rad-salam-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,0,,1046398,Dr. Rad,https://genius.com/artists/Dr-rad,https://assets.genius.com/images/default_avatar_300.png?1491928287
63,2929760,Salam,https://genius.com/Shahin-najafi-salam-lyrics,/Shahin-najafi-salam-lyrics,https://images.genius.com/b5467966cf13e4653e619627a03a289d.500x500x1.jpg,1,1,27741,Shahin Najafi,https://genius.com/artists/Shahin-najafi,https://images.genius.com/6de05327b1dceb8c9bcfe0652895da5c.547x547x1.jpg
64,2924089,Salám Dobyvatel,https://genius.com/Umbrtka-salam-dobyvatel-lyrics,/Umbrtka-salam-dobyvatel-lyrics,https://images.genius.com/f2ea6de32830756fcf434aba8374a660.700x700x1.jpg,0,,1041132,Umbrtka,https://genius.com/artists/Umbrtka,https://assets.genius.com/images/default_avatar_300.png?1491928287
64,2853555,Ya Nabi Salam Alaika (Bonus Arabic Version),https://genius.com/Maher-zain-ya-nabi-salam-alaika-bonus-arabic-version-lyrics,/Maher-zain-ya-nabi-salam-alaika-bonus-arabic-version-lyrics,https://i.genius.com/f921c8e67fecc8e4945b76c32af037ef603b4d7c?url=http%3A%2F%2Fhanafieattazikie.com%2Fwp-content%2Fuploads%2F2015%2F12%2F0maherzain.jpg,0,,120922,Maher Zain,https://genius.com/artists/Maher-zain,https://i.genius.com/f921c8e67fecc8e4945b76c32af037ef603b4d7c?url=http%3A%2F%2Fhanafieattazikie.com%2Fwp-content%2Fuploads%2F2015%2F12%2F0maherzain.jpg
64,2458068,Salamaleico,https://genius.com/Maeed-salamaleico-lyrics,/Maeed-salamaleico-lyrics,https://images.genius.com/198400b4dcce6e6d560af686d1388917.720x720x1.jpg,1,,659627,Maeed,https://genius.com/artists/Maeed,https://images.genius.com/695a073a352e258ac65a568126267675.800x400x1.jpg
64,2444254,Salamon,https://genius.com/Olo-walicki-salamon-annotated,/Olo-walicki-salamon-annotated,https://images.rapgenius.com/c2a8d7d80643d036aae42be3991444a2.975x180x1.png,0,,652375,Olo Walicki,https://genius.com/artists/Olo-walicki,https://assets.genius.com/images/default_avatar_300.png?1491928287
64,2422735,Aku Pelat,https://genius.com/Salam-ft-ziondread-aku-pelat-lyrics,/Salam-ft-ziondread-aku-pelat-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,0,,639196,Salam ft. Ziondread,https://genius.com/artists/Salam-ft-ziondread,https://assets.genius.com/images/default_avatar_300.png?1491928287
64,2402930,Passe le salam à charlie,https://genius.com/Sdm-feat-elg-passe-le-salam-a-charlie-lyrics,/Sdm-feat-elg-passe-le-salam-a-charlie-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,627843,SDM feat ELG,https://genius.com/artists/Sdm-feat-elg,https://assets.genius.com/images/default_avatar_300.png?1491928287
64,2378714,Salam,https://genius.com/Thegreem-salam-lyrics,/Thegreem-salam-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,612468,TheGreem,https://genius.com/artists/Thegreem,https://assets.genius.com/images/default_avatar_300.png?1491928287
